region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,adwin,daily_weekly_adjusted,179,17599,2021-03-02 15:30:00,-1112.5076991150445
NSW1,adwin,daily_weekly_adjusted,180,17695,2021-03-04 15:30:00,-1162.5050442477868
NSW1,adwin,daily_weekly_adjusted,181,17759,2021-03-05 23:30:00,-812.318053097345
NSW1,adwin,daily_weekly_adjusted,182,17791,2021-03-06 15:30:00,-1612.6972566371678
NSW1,adwin,daily_weekly_adjusted,183,17823,2021-03-07 07:30:00,-647.4808035714286
NSW1,adwin,daily_weekly_adjusted,184,17855,2021-03-07 23:30:00,-628.6174999999994
NSW1,adwin,daily_weekly_adjusted,185,18111,2021-03-13 07:30:00,-271.8400884955745
NSW1,adwin,daily_weekly_adjusted,186,18207,2021-03-15 07:30:00,-710.6077876106192
NSW1,adwin,daily_weekly_adjusted,187,18271,2021-03-16 15:30:00,-1100.277699115044
NSW1,adwin,daily_weekly_adjusted,188,18367,2021-03-18 15:30:00,-529.7950442477868
NSW1,adwin,daily_weekly_adjusted,189,18431,2021-03-19 23:30:00,-696.9380530973449
NSW1,adwin,daily_weekly_adjusted,190,18623,2021-03-23 23:30:00,-719.6815044247787
NSW1,adwin,daily_weekly_adjusted,191,18655,2021-03-24 15:30:00,-1161.3307079646029
NSW1,adwin,daily_weekly_adjusted,192,18719,2021-03-25 23:30:00,-742.8415929203538
NSW1,adwin,daily_weekly_adjusted,193,18751,2021-03-26 15:30:00,-1679.8874336283197
NSW1,adwin,daily_weekly_adjusted,194,18879,2021-03-29 07:30:00,-447.94778761061843
NSW1,adwin,daily_weekly_adjusted,195,18975,2021-03-31 07:30:00,-573.0578761061943
NSW1,adwin,daily_weekly_adjusted,196,19071,2021-04-02 07:30:00,-2059.797433628318
NSW1,adwin,daily_weekly_adjusted,197,19103,2021-04-02 23:30:00,-963.5380530973453
NSW1,adwin,daily_weekly_adjusted,198,19135,2021-04-03 15:30:00,-1344.537256637168
NSW1,adwin,daily_weekly_adjusted,199,19231,2021-04-05 15:30:00,-1450.2352212389378
NSW1,adwin,daily_weekly_adjusted,200,19295,2021-04-06 23:30:00,-443.361504424779
NSW1,adwin,daily_weekly_adjusted,201,19391,2021-04-08 23:30:00,-410.49159292035347
NSW1,adwin,daily_weekly_adjusted,202,19487,2021-04-10 23:30:00,-655.4230973451331
NSW1,adwin,daily_weekly_adjusted,203,19519,2021-04-11 15:30:00,-1833.980267857144
NSW1,adwin,daily_weekly_adjusted,204,19615,2021-04-13 15:30:00,-1902.4176991150443
NSW1,adwin,daily_weekly_adjusted,205,19711,2021-04-15 15:30:00,-1432.925044247787
NSW1,adwin,daily_weekly_adjusted,206,19807,2021-04-17 15:30:00,-689.457256637168
NSW1,adwin,daily_weekly_adjusted,207,19871,2021-04-18 23:30:00,-212.01749999999993
NSW1,adwin,daily_weekly_adjusted,208,19903,2021-04-19 15:30:00,-1515.495221238938
NSW1,adwin,daily_weekly_adjusted,209,19967,2021-04-20 23:30:00,-406.81150442477883
NSW1,adwin,daily_weekly_adjusted,210,19999,2021-04-21 15:30:00,-1461.0807079646029
NSW1,adwin,daily_weekly_adjusted,211,20095,2021-04-23 15:30:00,-1694.4874336283192
NSW1,adwin,daily_weekly_adjusted,212,20159,2021-04-24 23:30:00,-142.45309734513285
NSW1,adwin,daily_weekly_adjusted,213,20191,2021-04-25 15:30:00,-1371.310267857144
NSW1,adwin,daily_weekly_adjusted,214,20287,2021-04-27 15:30:00,-1475.397699115044
NSW1,adwin,daily_weekly_adjusted,215,20383,2021-04-29 15:30:00,-1314.6450442477862
NSW1,adwin,daily_weekly_adjusted,216,20447,2021-04-30 23:30:00,-283.318053097345
