region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,page_hinkley,daily_weekly_adjusted,232,6959,2020-07-23 23:30:00,1078.608407079646
NSW1,page_hinkley,daily_weekly_adjusted,233,6989,2020-07-24 14:30:00,-678.098849557523
NSW1,page_hinkley,daily_weekly_adjusted,234,7019,2020-07-25 05:30:00,397.90292035398215
NSW1,page_hinkley,daily_weekly_adjusted,235,7049,2020-07-25 20:30:00,943.4281415929199
NSW1,page_hinkley,daily_weekly_adjusted,236,7079,2020-07-26 11:30:00,1928.5687500000004
NSW1,page_hinkley,daily_weekly_adjusted,237,7109,2020-07-27 02:30:00,468.4553097345133
NSW1,page_hinkley,daily_weekly_adjusted,238,7139,2020-07-27 17:30:00,1616.4074336283193
NSW1,page_hinkley,daily_weekly_adjusted,239,7169,2020-07-28 08:30:00,1071.226017699115
NSW1,page_hinkley,daily_weekly_adjusted,240,7199,2020-07-28 23:30:00,585.9684955752218
NSW1,page_hinkley,daily_weekly_adjusted,241,7229,2020-07-29 14:30:00,-948.215752212388
NSW1,page_hinkley,daily_weekly_adjusted,242,7259,2020-07-30 05:30:00,104.9877876106184
NSW1,page_hinkley,daily_weekly_adjusted,243,7289,2020-07-30 20:30:00,1179.4914159292039
NSW1,page_hinkley,daily_weekly_adjusted,244,7319,2020-07-31 11:30:00,-521.8869911504416
NSW1,page_hinkley,daily_weekly_adjusted,245,7349,2020-08-01 02:30:00,825.5059292035403
NSW1,page_hinkley,daily_weekly_adjusted,246,7379,2020-08-01 17:30:00,310.05769911504285
NSW1,page_hinkley,daily_weekly_adjusted,247,7409,2020-08-02 08:30:00,1134.0691964285706
NSW1,page_hinkley,daily_weekly_adjusted,248,7439,2020-08-02 23:30:00,854.9225000000006
NSW1,page_hinkley,daily_weekly_adjusted,249,7469,2020-08-03 14:30:00,-866.9729203539828
NSW1,page_hinkley,daily_weekly_adjusted,250,7499,2020-08-04 05:30:00,11.132212389381493
NSW1,page_hinkley,daily_weekly_adjusted,251,7529,2020-08-04 20:30:00,989.917964601771
NSW1,page_hinkley,daily_weekly_adjusted,252,7559,2020-08-05 11:30:00,-165.9427433628316
NSW1,page_hinkley,daily_weekly_adjusted,253,7589,2020-08-06 02:30:00,936.4984955752207
NSW1,page_hinkley,daily_weekly_adjusted,254,7619,2020-08-06 17:30:00,1311.7414159292039
NSW1,page_hinkley,daily_weekly_adjusted,255,7649,2020-08-07 08:30:00,2104.318495575222
NSW1,page_hinkley,daily_weekly_adjusted,256,7679,2020-08-07 23:30:00,760.0719469026553
NSW1,page_hinkley,daily_weekly_adjusted,257,7709,2020-08-08 14:30:00,886.583805309735
NSW1,page_hinkley,daily_weekly_adjusted,258,7739,2020-08-09 05:30:00,204.48116071428558
NSW1,page_hinkley,daily_weekly_adjusted,259,7769,2020-08-09 20:30:00,2057.282500000001
NSW1,page_hinkley,daily_weekly_adjusted,260,7799,2020-08-10 11:30:00,715.1382300884961
NSW1,page_hinkley,daily_weekly_adjusted,261,7829,2020-08-11 02:30:00,717.9072566371688
NSW1,page_hinkley,daily_weekly_adjusted,262,7859,2020-08-11 17:30:00,431.2663716814168
NSW1,page_hinkley,daily_weekly_adjusted,263,7889,2020-08-12 08:30:00,1379.728849557523
NSW1,page_hinkley,daily_weekly_adjusted,264,7919,2020-08-12 23:30:00,683.0552212389384
NSW1,page_hinkley,daily_weekly_adjusted,265,7949,2020-08-13 14:30:00,-1405.4282300884952
NSW1,page_hinkley,daily_weekly_adjusted,266,7979,2020-08-14 05:30:00,-42.20185840707927
NSW1,page_hinkley,daily_weekly_adjusted,267,8009,2020-08-14 20:30:00,849.8784955752217
NSW1,page_hinkley,daily_weekly_adjusted,268,8039,2020-08-15 11:30:00,-382.65292035398306
NSW1,page_hinkley,daily_weekly_adjusted,269,8069,2020-08-16 02:30:00,186.667321428572
NSW1,page_hinkley,daily_weekly_adjusted,270,8099,2020-08-16 17:30:00,-116.92276785714239
NSW1,page_hinkley,daily_weekly_adjusted,271,8129,2020-08-17 08:30:00,269.69557522123796
NSW1,page_hinkley,daily_weekly_adjusted,272,8159,2020-08-17 23:30:00,316.9472566371678
NSW1,page_hinkley,daily_weekly_adjusted,273,8189,2020-08-18 14:30:00,-1126.2881415929205
