region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
SA1,page_hinkley,raw_30min,239,7169,2020-07-28 08:30:00,2076.86
SA1,page_hinkley,raw_30min,240,7199,2020-07-28 23:30:00,1707.0
SA1,page_hinkley,raw_30min,241,7229,2020-07-29 14:30:00,1161.06
SA1,page_hinkley,raw_30min,242,7259,2020-07-30 05:30:00,1360.44
SA1,page_hinkley,raw_30min,243,7289,2020-07-30 20:30:00,2138.58
SA1,page_hinkley,raw_30min,244,7319,2020-07-31 11:30:00,1047.45
SA1,page_hinkley,raw_30min,245,7349,2020-08-01 02:30:00,1155.39
SA1,page_hinkley,raw_30min,246,7379,2020-08-01 17:30:00,1260.91
SA1,page_hinkley,raw_30min,247,7409,2020-08-02 08:30:00,1387.46
SA1,page_hinkley,raw_30min,248,7439,2020-08-02 23:30:00,1460.56
SA1,page_hinkley,raw_30min,249,7469,2020-08-03 14:30:00,1081.48
SA1,page_hinkley,raw_30min,250,7499,2020-08-04 05:30:00,1132.91
SA1,page_hinkley,raw_30min,251,7529,2020-08-04 20:30:00,2128.14
SA1,page_hinkley,raw_30min,252,7559,2020-08-05 11:30:00,1151.87
SA1,page_hinkley,raw_30min,253,7589,2020-08-06 02:30:00,1461.29
SA1,page_hinkley,raw_30min,254,7619,2020-08-06 17:30:00,2083.03
SA1,page_hinkley,raw_30min,255,7649,2020-08-07 08:30:00,1992.11
SA1,page_hinkley,raw_30min,256,7679,2020-08-07 23:30:00,1657.89
SA1,page_hinkley,raw_30min,257,7709,2020-08-08 14:30:00,1494.72
SA1,page_hinkley,raw_30min,258,7739,2020-08-09 05:30:00,1182.67
SA1,page_hinkley,raw_30min,259,7769,2020-08-09 20:30:00,2001.72
SA1,page_hinkley,raw_30min,260,7799,2020-08-10 11:30:00,1071.4
SA1,page_hinkley,raw_30min,261,7829,2020-08-11 02:30:00,1175.42
SA1,page_hinkley,raw_30min,262,7859,2020-08-11 17:30:00,1893.59
SA1,page_hinkley,raw_30min,263,7889,2020-08-12 08:30:00,1697.9
SA1,page_hinkley,raw_30min,264,7919,2020-08-12 23:30:00,1420.1
SA1,page_hinkley,raw_30min,265,7949,2020-08-13 14:30:00,1037.38
SA1,page_hinkley,raw_30min,266,7979,2020-08-14 05:30:00,1179.1
SA1,page_hinkley,raw_30min,267,8009,2020-08-14 20:30:00,1850.59
SA1,page_hinkley,raw_30min,268,8039,2020-08-15 11:30:00,1000.32
SA1,page_hinkley,raw_30min,269,8069,2020-08-16 02:30:00,1343.92
SA1,page_hinkley,raw_30min,270,8099,2020-08-16 17:30:00,1507.21
SA1,page_hinkley,raw_30min,271,8129,2020-08-17 08:30:00,1703.08
SA1,page_hinkley,raw_30min,272,8159,2020-08-17 23:30:00,1430.88
SA1,page_hinkley,raw_30min,273,8189,2020-08-18 14:30:00,1221.99
SA1,page_hinkley,raw_30min,274,8219,2020-08-19 05:30:00,1223.98
SA1,page_hinkley,raw_30min,275,8249,2020-08-19 20:30:00,1906.08
SA1,page_hinkley,raw_30min,276,8279,2020-08-20 11:30:00,984.58
SA1,page_hinkley,raw_30min,277,8309,2020-08-21 02:30:00,1214.75
SA1,page_hinkley,raw_30min,278,8339,2020-08-21 17:30:00,1689.62
SA1,page_hinkley,raw_30min,279,8369,2020-08-22 08:30:00,1320.06
SA1,page_hinkley,raw_30min,280,8399,2020-08-22 23:30:00,1459.79
SA1,page_hinkley,raw_30min,281,8429,2020-08-23 14:30:00,703.87
SA1,page_hinkley,raw_30min,282,8459,2020-08-24 05:30:00,1308.85
SA1,page_hinkley,raw_30min,283,8489,2020-08-24 20:30:00,2183.42
SA1,page_hinkley,raw_30min,284,8519,2020-08-25 11:30:00,1065.72
SA1,page_hinkley,raw_30min,285,8549,2020-08-26 02:30:00,1345.27
SA1,page_hinkley,raw_30min,286,8579,2020-08-26 17:30:00,1431.12
SA1,page_hinkley,raw_30min,287,8609,2020-08-27 08:30:00,1601.47
SA1,page_hinkley,raw_30min,288,8639,2020-08-27 23:30:00,1485.23
SA1,page_hinkley,raw_30min,289,8669,2020-08-28 14:30:00,680.46
SA1,page_hinkley,raw_30min,290,8699,2020-08-29 05:30:00,1040.69
SA1,page_hinkley,raw_30min,291,8729,2020-08-29 20:30:00,1254.21
SA1,page_hinkley,raw_30min,292,8759,2020-08-30 11:30:00,857.61
SA1,page_hinkley,raw_30min,293,8789,2020-08-31 02:30:00,1295.5
SA1,page_hinkley,raw_30min,294,8819,2020-08-31 17:30:00,1478.2
SA1,page_hinkley,raw_30min,295,8849,2020-09-01 08:30:00,1524.21
SA1,page_hinkley,raw_30min,296,8879,2020-09-01 23:30:00,1243.0
SA1,page_hinkley,raw_30min,297,8909,2020-09-02 14:30:00,748.29
SA1,page_hinkley,raw_30min,298,8939,2020-09-03 05:30:00,1006.44
SA1,page_hinkley,raw_30min,299,8969,2020-09-03 20:30:00,1734.62
SA1,page_hinkley,raw_30min,300,8999,2020-09-04 11:30:00,885.98
SA1,page_hinkley,raw_30min,301,9029,2020-09-05 02:30:00,1262.97
SA1,page_hinkley,raw_30min,302,9059,2020-09-05 17:30:00,1138.85
SA1,page_hinkley,raw_30min,303,9089,2020-09-06 08:30:00,944.57
SA1,page_hinkley,raw_30min,304,9119,2020-09-06 23:30:00,1110.56
SA1,page_hinkley,raw_30min,305,9149,2020-09-07 14:30:00,749.46
SA1,page_hinkley,raw_30min,306,9179,2020-09-08 05:30:00,1027.29
SA1,page_hinkley,raw_30min,307,9209,2020-09-08 20:30:00,1585.96
SA1,page_hinkley,raw_30min,308,9239,2020-09-09 11:30:00,674.21
SA1,page_hinkley,raw_30min,309,9269,2020-09-10 02:30:00,1096.3
SA1,page_hinkley,raw_30min,310,9299,2020-09-10 17:30:00,1142.61
SA1,page_hinkley,raw_30min,311,9329,2020-09-11 08:30:00,1096.17
SA1,page_hinkley,raw_30min,312,9359,2020-09-11 23:30:00,1256.08
SA1,page_hinkley,raw_30min,313,9389,2020-09-12 14:30:00,893.0
SA1,page_hinkley,raw_30min,314,9419,2020-09-13 05:30:00,1041.0
SA1,page_hinkley,raw_30min,315,9449,2020-09-13 20:30:00,1420.93
SA1,page_hinkley,raw_30min,316,9479,2020-09-14 11:30:00,1019.21
SA1,page_hinkley,raw_30min,317,9509,2020-09-15 02:30:00,1244.09
SA1,page_hinkley,raw_30min,318,9539,2020-09-15 17:30:00,1080.51
SA1,page_hinkley,raw_30min,319,9569,2020-09-16 08:30:00,1278.75
SA1,page_hinkley,raw_30min,320,9599,2020-09-16 23:30:00,1290.8
SA1,page_hinkley,raw_30min,321,9629,2020-09-17 14:30:00,988.17
SA1,page_hinkley,raw_30min,322,9659,2020-09-18 05:30:00,1080.76
SA1,page_hinkley,raw_30min,323,9689,2020-09-18 20:30:00,1356.63
SA1,page_hinkley,raw_30min,324,9719,2020-09-19 11:30:00,812.17
SA1,page_hinkley,raw_30min,325,9749,2020-09-20 02:30:00,1015.88
SA1,page_hinkley,raw_30min,326,9779,2020-09-20 17:30:00,1169.21
SA1,page_hinkley,raw_30min,327,9809,2020-09-21 08:30:00,1026.2
SA1,page_hinkley,raw_30min,328,9839,2020-09-21 23:30:00,1245.24
SA1,page_hinkley,raw_30min,329,9869,2020-09-22 14:30:00,1053.85
SA1,page_hinkley,raw_30min,330,9899,2020-09-23 05:30:00,1091.82
SA1,page_hinkley,raw_30min,331,9929,2020-09-23 20:30:00,1678.69
SA1,page_hinkley,raw_30min,332,9959,2020-09-24 11:30:00,1029.72
SA1,page_hinkley,raw_30min,333,9989,2020-09-25 02:30:00,1290.48
SA1,page_hinkley,raw_30min,334,10019,2020-09-25 17:30:00,1530.4
SA1,page_hinkley,raw_30min,335,10049,2020-09-26 08:30:00,1149.01
SA1,page_hinkley,raw_30min,336,10079,2020-09-26 23:30:00,1545.73
SA1,page_hinkley,raw_30min,337,10109,2020-09-27 14:30:00,645.57
SA1,page_hinkley,raw_30min,338,10139,2020-09-28 05:30:00,1102.54
SA1,page_hinkley,raw_30min,339,10169,2020-09-28 20:30:00,1542.31
SA1,page_hinkley,raw_30min,340,10199,2020-09-29 11:30:00,1151.71
SA1,page_hinkley,raw_30min,341,10229,2020-09-30 02:30:00,1247.25
SA1,page_hinkley,raw_30min,342,10259,2020-09-30 17:30:00,1358.3
SA1,page_hinkley,raw_30min,343,10289,2020-10-01 08:30:00,1202.6
SA1,page_hinkley,raw_30min,344,10319,2020-10-01 23:30:00,1192.44
SA1,page_hinkley,raw_30min,345,10349,2020-10-02 14:30:00,809.04
SA1,page_hinkley,raw_30min,346,10379,2020-10-03 05:30:00,982.21
SA1,page_hinkley,raw_30min,347,10409,2020-10-03 20:30:00,1242.33
